MovieID,Title,Genre,ReleaseDate,Rating,Votes,Revenue (Million USD)
1117,Movie 1117,"Drama, Comedy, Sci-Fi",2020-12-16,6.3,1495869,2622.2
1118,Movie 1118,"Drama, Thriller, Romance",2004-11-21,8.7,1932752,2434.9
1119,Movie 1119,Sci-Fi,1987-05-03,6.4,1527060,2234.7
1120,Movie 1120,Drama,2016-06-05,9.0,1694653,1751.9
1121,Movie 1121,Sci-Fi,1983-10-18,6.7,1728000,2940.6
1122,Movie 1122,"Thriller, Comedy",2013-11-20,8.1,547053,1216.2
1123,Movie 1123,"Animation, Thriller, Drama",1998-04-16,8.4,718346,1824.3
1124,Movie 1124,Action,2018-06-10,7.8,617845,856.7
1125,Movie 1125,"Animation, Romance, Family",1998-12-13,6.2,1497309,500.5
1126,Movie 1126,"Romance, Family, Thriller",1983-03-28,7.7,1743361,932.4
1127,Movie 1127,"Comedy, Action, Sci-Fi",2005-06-14,8.4,1560906,2285.3
1128,Movie 1128,"Drama, Sci-Fi",1998-12-07,8.5,2398520,1211.6
1129,Movie 1129,Thriller,2017-01-28,9.3,1375378,1399.7
1130,Movie 1130,Comedy,2008-12-16,7.0,707431,668.8
1131,Movie 1131,"Romance, Action, Comedy",2016-02-22,8.7,719102,1160.8
1132,Movie 1132,"Comedy, Action",1986-06-16,6.6,320084,396.2
1133,Movie 1133,"Thriller, Adventure, Drama",2020-12-13,6.9,598293,760.5
1134,Movie 1134,"Sci-Fi, Comedy",2021-12-13,8.7,475856,2344.3
1135,Movie 1135,"Adventure, Sci-Fi, Thriller",2021-08-12,6.0,589171,293.8
1136,Movie 1136,"Family, Romance",1981-10-19,9.5,2111161,857.5
1137,Movie 1137,"Drama, Comedy, Romance",2010-11-23,7.5,2496722,419.4
1138,Movie 1138,"Drama, Comedy",2005-12-01,7.4,2349895,2361.2
1139,Movie 1139,"Animation, Drama, Sci-Fi",2017-09-23,8.9,620468,2272.8
1140,Movie 1140,Drama,1991-10-23,6.6,2426671,1369.3
1141,Movie 1141,"Drama, Action",1988-10-07,8.3,468347,1709.4
1142,Movie 1142,Drama,1987-09-10,7.3,2383492,556.2
1143,Movie 1143,"Action, Romance, Comedy",1982-09-26,7.0,2340187,1362.5
1144,Movie 1144,"Animation, Thriller, Sci-Fi",2002-10-18,7.8,515274,2004.7
1145,Movie 1145,Romance,1982-04-05,7.0,1002668,2874.4
1146,Movie 1146,"Family, Romance, Sci-Fi",2002-05-05,8.6,1870059,269.4
1147,Movie 1147,"Sci-Fi, Adventure",2021-03-13,7.6,1166105,2045.8
1148,Movie 1148,"Comedy, Romance, Action",2020-12-09,9.5,907937,2157.6
1149,Movie 1149,"Family, Comedy, Romance",1989-06-26,7.5,208673,2893.9
1150,Movie 1150,Drama,1997-02-18,6.4,2400025,1250.0
1151,Movie 1151,"Drama, Thriller",2001-05-05,9.0,1046929,857.3
1152,Movie 1152,Adventure,1994-07-04,8.7,618011,568.4
1153,Movie 1153,"Sci-Fi, Animation, Action",2013-06-23,8.0,1282779,1677.0
1154,Movie 1154,"Drama, Action, Family",2000-07-06,7.2,2330036,1677.4
1155,Movie 1155,"Animation, Comedy",1996-01-22,7.8,752177,1989.8
1156,Movie 1156,Adventure,2016-12-09,6.2,1652524,2137.1
1157,Movie 1157,Adventure,2009-03-15,9.5,2065726,1531.6
1158,Movie 1158,"Adventure, Romance",1999-11-28,6.3,1382037,1249.2
1159,Movie 1159,"Drama, Family",1984-12-08,9.3,792534,1747.2
1160,Movie 1160,Sci-Fi,2015-08-26,9.1,1878316,2047.2
1161,Movie 1161,"Comedy, Animation, Romance",2012-11-22,9.1,622994,1246.1
1162,Movie 1162,"Romance, Action, Thriller",2007-12-18,8.6,1124359,2983.0
1163,Movie 1163,"Family, Action, Sci-Fi",2008-03-22,9.3,2295786,2716.2
1164,Movie 1164,Drama,2003-03-17,7.2,313517,1297.0
1165,Movie 1165,"Comedy, Thriller",1987-06-22,6.9,2361231,2559.8
1166,Movie 1166,Sci-Fi,1999-08-10,6.9,109371,2227.2
1167,Movie 1167,"Adventure, Romance, Comedy",2021-09-27,9.1,2042201,2682.9
1168,Movie 1168,"Action, Thriller",1980-10-15,7.1,1584333,366.1
1169,Movie 1169,"Comedy, Adventure",2002-01-04,7.5,928561,300.0
1170,Movie 1170,"Comedy, Adventure, Action",2011-01-05,8.7,1149141,717.0
1171,Movie 1171,"Thriller, Sci-Fi",2003-07-06,7.9,1230288,370.7
1172,Movie 1172,"Animation, Comedy",1988-06-24,7.5,1606748,2656.5
1173,Movie 1173,"Romance, Drama, Animation",1998-01-05,7.4,1489210,2707.9
1174,Movie 1174,Romance,2010-11-09,6.4,2151299,1672.9
1175,Movie 1175,"Comedy, Thriller, Adventure",2005-09-24,9.2,1730948,437.7
1176,Movie 1176,Action,1988-03-12,7.8,1091973,203.5
1177,Movie 1177,"Adventure, Action",2007-08-10,7.0,446511,2294.7
1178,Movie 1178,Comedy,2012-03-08,7.0,582428,2599.3
1179,Movie 1179,"Romance, Adventure, Drama",2010-12-26,8.8,2206941,1852.7
1180,Movie 1180,Comedy,1994-02-05,7.4,1248658,2971.7
1181,Movie 1181,Adventure,1981-10-07,6.3,313722,1172.0
1182,Movie 1182,"Sci-Fi, Romance, Drama",2001-07-16,6.2,1891273,1949.4
1183,Movie 1183,"Drama, Sci-Fi",2003-05-12,8.5,1135861,993.5
1184,Movie 1184,Comedy,1982-01-02,8.3,1449054,675.3
1185,Movie 1185,"Sci-Fi, Drama",2007-03-09,9.3,1624970,1036.1
1186,Movie 1186,Drama,2022-01-22,7.9,646551,1027.1
1187,Movie 1187,"Thriller, Family, Drama",2021-05-07,8.0,465874,2667.2
1188,Movie 1188,Drama,1982-10-21,8.9,909196,2128.7
1189,Movie 1189,Drama,2014-10-11,7.1,2088932,2969.5
1190,Movie 1190,Family,1989-01-05,6.7,2408946,2149.2
1191,Movie 1191,"Thriller, Family, Romance",2020-12-04,9.2,383990,1474.3
1192,Movie 1192,"Family, Action, Drama",2018-05-23,9.4,1314906,184.1
1193,Movie 1193,"Action, Romance, Thriller",2005-08-22,7.9,2253723,2916.0
1194,Movie 1194,Animation,2012-07-18,8.7,1781282,1841.3
1195,Movie 1195,Comedy,1980-03-19,6.8,137167,2643.5
1196,Movie 1196,"Animation, Sci-Fi, Comedy",1994-05-23,6.9,599555,554.8
1197,Movie 1197,Family,1995-05-02,8.2,1264995,2785.4
1198,Movie 1198,"Action, Romance",1993-09-04,6.0,1557360,1916.4
1199,Movie 1199,"Thriller, Drama",2015-05-24,6.5,1336880,1007.7
1200,Movie 1200,Action,2002-04-24,9.4,841281,805.2
1201,Movie 1201,Family,2022-10-04,8.5,1702144,2839.7
1202,Movie 1202,"Family, Romance",2008-04-11,6.9,1758693,509.1
1203,Movie 1203,Adventure,2003-03-16,6.3,861322,1405.2
1204,Movie 1204,Romance,2016-08-24,6.6,1282979,112.1
1205,Movie 1205,Comedy,2005-11-20,6.7,701976,262.5
1206,Movie 1206,Animation,2021-07-04,8.5,675841,2194.0
1207,Movie 1207,Drama,2004-07-01,6.4,156841,2302.2
1208,Movie 1208,"Action, Comedy, Drama",1985-05-05,9.3,156610,2387.6
1209,Movie 1209,Drama,2014-12-27,7.2,456369,646.8
1210,Movie 1210,"Animation, Comedy",1999-06-16,6.5,334358,1653.4
1211,Movie 1211,"Family, Drama",1981-01-04,7.9,530193,1559.1
1212,Movie 1212,"Comedy, Action",1994-01-08,7.5,718141,1092.3
1213,Movie 1213,"Romance, Adventure",2023-12-27,9.2,2162845,550.2
1214,Movie 1214,Romance,1986-05-12,6.3,1499743,399.1
1215,Movie 1215,Action,2018-03-06,7.5,1504437,1818.9
1216,Movie 1216,"Adventure, Comedy, Thriller",2023-05-20,8.9,1561235,2632.4
1217,Movie 1217,"Animation, Thriller",1996-12-26,6.3,109138,2592.1
1218,Movie 1218,Comedy,2000-03-13,7.6,2106689,2453.2
1219,Movie 1219,Adventure,1997-03-03,7.1,634923,586.5
1220,Movie 1220,"Thriller, Family",2011-07-16,8.4,1836208,1825.1
1221,Movie 1221,"Thriller, Comedy, Adventure",2021-04-13,7.5,2184998,1639.3
1222,Movie 1222,"Family, Romance",2004-02-19,8.5,2310171,1754.7
1223,Movie 1223,"Romance, Drama, Animation",2003-01-07,9.5,171951,1119.1
1224,Movie 1224,"Comedy, Drama",1983-06-12,9.0,684473,919.4
1225,Movie 1225,Family,2006-04-07,8.9,334317,2253.6
1226,Movie 1226,Comedy,2004-12-01,8.4,1881357,1146.5
1227,Movie 1227,"Drama, Family, Romance",2018-03-01,6.5,692560,283.0
1228,Movie 1228,Action,2016-07-05,8.7,2070336,2243.5
1229,Movie 1229,"Family, Sci-Fi, Romance",2006-12-11,7.6,155404,896.0
1230,Movie 1230,Action,2021-01-20,8.6,2210974,523.0
1231,Movie 1231,"Adventure, Animation",2015-12-27,6.9,2499415,1530.5
1232,Movie 1232,"Romance, Adventure, Drama",1997-02-17,7.3,624847,2242.2
1233,Movie 1233,"Action, Romance",2005-03-27,8.6,2445850,1835.0
1234,Movie 1234,Animation,2010-06-21,8.2,1695807,536.2
1235,Movie 1235,"Adventure, Romance",1997-02-04,6.3,1507070,132.7
1236,Movie 1236,"Comedy, Drama",1984-04-20,6.0,1396543,603.8
1237,Movie 1237,Action,1995-05-03,9.4,2468929,182.4
1238,Movie 1238,"Action, Family",2000-02-10,6.0,1595894,2267.5
1239,Movie 1239,"Family, Romance",2000-07-24,7.2,643233,2122.8
1240,Movie 1240,Thriller,2006-12-17,6.4,729928,119.9
1241,Movie 1241,"Animation, Action",1998-03-05,8.4,430313,2661.4
1242,Movie 1242,Romance,1993-11-21,6.5,775480,2980.6
1243,Movie 1243,"Family, Thriller, Romance",1988-06-10,7.3,1907331,168.0
1244,Movie 1244,"Adventure, Romance, Drama",2019-10-03,9.4,2477754,1902.0
1245,Movie 1245,"Drama, Action",1989-05-18,9.0,465607,1521.8
1246,Movie 1246,"Thriller, Comedy",1998-03-03,7.0,1623909,1092.4
1247,Movie 1247,Comedy,2009-05-16,9.4,1954072,1968.4
1248,Movie 1248,Drama,2016-08-02,7.3,1302192,1232.8
1249,Movie 1249,"Comedy, Animation, Family",2012-10-11,7.3,1833062,1542.5
1250,Movie 1250,"Action, Family",1995-12-27,8.0,748280,2566.5
1251,Movie 1251,"Adventure, Comedy",2016-07-28,6.3,1728325,2628.8
1252,Movie 1252,"Drama, Thriller, Romance",2009-11-18,9.2,2049734,371.9
1253,Movie 1253,Drama,2005-07-07,7.4,370413,986.0
1254,Movie 1254,"Animation, Romance, Thriller",2010-02-09,7.6,2386236,509.4
1255,Movie 1255,"Comedy, Romance",2000-10-02,9.5,1695030,234.1
1256,Movie 1256,"Adventure, Animation",1993-01-07,9.0,1873856,846.1
1257,Movie 1257,"Comedy, Drama, Animation",1984-05-13,6.3,1993396,2620.3
1258,Movie 1258,"Romance, Sci-Fi, Drama",1983-02-14,7.2,1345309,535.4
1259,Movie 1259,"Adventure, Animation",2010-09-23,8.7,1932004,1096.3
1260,Movie 1260,"Adventure, Action, Sci-Fi",2018-04-03,8.5,706568,1005.0
1261,Movie 1261,"Thriller, Action, Drama",2009-03-16,9.0,576501,2386.4
1262,Movie 1262,"Adventure, Sci-Fi, Animation",1980-08-27,9.0,1984620,1934.8
1263,Movie 1263,"Drama, Action, Family",1992-07-23,7.9,796678,1822.8
1264,Movie 1264,Thriller,1993-04-22,8.0,160276,1142.3
1265,Movie 1265,"Action, Sci-Fi",1999-09-27,9.0,2193505,1964.3
1266,Movie 1266,"Adventure, Family",2002-06-27,7.9,2294333,2923.5
1267,Movie 1267,"Drama, Comedy",2009-07-12,6.6,782233,1651.2
1268,Movie 1268,"Sci-Fi, Adventure",2020-05-23,8.2,516180,2986.3
1269,Movie 1269,Drama,2021-01-20,9.3,534845,1514.4
1270,Movie 1270,"Family, Drama, Thriller",2008-09-19,8.8,1315947,2562.5
1271,Movie 1271,Romance,2009-09-13,6.4,2069537,2854.1
1272,Movie 1272,"Animation, Adventure",2021-12-26,8.6,131898,2821.9
1273,Movie 1273,Family,1998-05-22,6.9,1839447,2036.2
1274,Movie 1274,Adventure,1982-01-01,6.5,1670371,2530.3
1275,Movie 1275,"Thriller, Family, Drama",2016-07-08,7.9,1741492,618.3
1276,Movie 1276,"Adventure, Action, Family",2016-07-05,9.3,1737505,2933.2
1277,Movie 1277,Adventure,2000-09-06,7.5,517660,2144.6
1278,Movie 1278,Family,1987-11-19,8.7,1191484,2520.1
1279,Movie 1279,Thriller,1993-02-03,6.1,148394,1905.2
1280,Movie 1280,"Comedy, Action, Sci-Fi",2014-02-19,7.3,647558,2951.1
1281,Movie 1281,"Thriller, Comedy, Drama",2021-04-10,6.7,1128671,2192.6
1282,Movie 1282,"Sci-Fi, Action",1997-02-05,8.2,533771,377.2
1283,Movie 1283,"Drama, Family, Animation",1998-05-06,6.3,2173013,2541.6
1284,Movie 1284,Adventure,1986-08-26,6.1,408599,1485.2
1285,Movie 1285,"Drama, Romance, Thriller",2006-07-11,8.2,1991121,2435.2
1286,Movie 1286,Sci-Fi,1980-03-22,8.0,231912,395.8
1287,Movie 1287,"Thriller, Animation",2019-10-18,6.0,2288372,2238.0
1288,Movie 1288,Romance,2018-01-18,6.1,2246412,2294.8
1289,Movie 1289,Thriller,1987-04-01,7.1,1021744,296.2
1290,Movie 1290,"Comedy, Sci-Fi, Family",2010-04-03,7.2,2413146,1973.2
1291,Movie 1291,"Animation, Adventure",2012-07-07,6.9,929953,2076.8
1292,Movie 1292,"Sci-Fi, Adventure, Action",2017-10-10,6.6,963321,2863.6
1293,Movie 1293,"Adventure, Animation",2007-10-24,7.0,1436928,1887.6
1294,Movie 1294,"Adventure, Family, Drama",2016-06-12,9.1,369552,1375.7
1295,Movie 1295,Family,1996-10-14,7.0,2325070,1089.1
1296,Movie 1296,Drama,1991-06-14,8.8,1600489,773.7
1297,Movie 1297,Thriller,2003-03-25,7.1,140403,989.8
1298,Movie 1298,Thriller,1993-08-19,8.8,1075799,1706.8
1299,Movie 1299,"Sci-Fi, Romance",2013-04-04,8.0,413835,1743.1
1300,Movie 1300,"Adventure, Family, Comedy",2000-04-07,6.2,2171710,1521.0
1301,Movie 1301,"Adventure, Drama",1987-08-06,8.1,1705820,747.4
1302,Movie 1302,Sci-Fi,1981-11-26,9.0,119490,2739.3
1303,Movie 1303,"Comedy, Adventure",1982-09-17,6.1,168250,254.9
1304,Movie 1304,Adventure,1999-05-11,8.6,1779165,285.3
1305,Movie 1305,"Animation, Action",2005-05-23,9.4,2169203,2553.6
1306,Movie 1306,Thriller,2019-02-01,6.8,143604,459.3
1307,Movie 1307,"Adventure, Romance",1990-02-07,8.5,1647192,2457.6
1308,Movie 1308,"Action, Family, Comedy",1982-02-02,9.3,414749,828.0
1309,Movie 1309,"Adventure, Sci-Fi, Thriller",1990-03-19,7.6,629693,992.0
1310,Movie 1310,Adventure,2020-08-22,6.4,2312868,759.5
1311,Movie 1311,"Animation, Sci-Fi",2000-12-16,6.8,1206507,2310.3
1312,Movie 1312,"Drama, Thriller, Sci-Fi",1995-11-21,8.6,963570,2100.1
1313,Movie 1313,Animation,1983-04-01,8.3,2063565,2464.6
1314,Movie 1314,Animation,1986-06-07,8.8,2313102,1566.1
1315,Movie 1315,"Sci-Fi, Animation",2021-03-28,7.8,645513,695.4
1316,Movie 1316,"Adventure, Animation",2019-09-07,8.7,888334,252.5
1317,Movie 1317,"Comedy, Sci-Fi",2016-11-04,6.5,549517,2247.8
1318,Movie 1318,Action,2009-03-09,6.1,2326694,1385.3
1319,Movie 1319,"Drama, Family",2002-07-07,6.5,2206339,1321.0
1320,Movie 1320,"Action, Animation",1997-06-04,6.2,1704415,2209.4
1321,Movie 1321,"Romance, Sci-Fi",1992-07-06,8.1,2321147,1842.0
1322,Movie 1322,"Adventure, Drama, Thriller",1983-11-08,9.4,1020984,389.8
1323,Movie 1323,Sci-Fi,1995-02-18,6.4,1049863,2653.7
1324,Movie 1324,"Adventure, Family, Romance",1986-04-24,8.9,1225193,1510.8
1325,Movie 1325,Romance,2002-11-10,8.5,1307869,2215.0
1326,Movie 1326,Comedy,2012-12-20,7.7,1380622,2565.1
1327,Movie 1327,"Romance, Comedy, Animation",2023-02-06,6.7,2009315,468.4
1328,Movie 1328,Animation,2007-06-01,6.6,1206592,2649.7
1329,Movie 1329,Action,2018-06-16,8.0,2148109,2626.0
1330,Movie 1330,"Drama, Action",1981-10-22,9.5,1057507,1599.5
1331,Movie 1331,Comedy,1986-02-10,8.8,1507932,1385.2
1332,Movie 1332,"Thriller, Sci-Fi, Family",2011-05-12,7.6,1579022,938.3
1333,Movie 1333,"Family, Animation",1987-05-22,7.8,186936,486.3
1334,Movie 1334,"Romance, Comedy",2002-08-01,6.9,1906572,1110.3
1335,Movie 1335,"Drama, Romance, Animation",2020-02-09,9.1,2385545,2702.7
1336,Movie 1336,"Family, Comedy",1996-11-12,9.1,1740082,1788.0
1337,Movie 1337,"Sci-Fi, Romance",1982-10-17,8.5,615736,1328.7
1338,Movie 1338,"Thriller, Sci-Fi",1987-01-16,9.2,717112,1425.6
1339,Movie 1339,Family,1998-10-18,8.3,1373581,1486.1
1340,Movie 1340,Sci-Fi,1980-08-02,6.8,617727,206.9
1341,Movie 1341,"Action, Adventure",2002-11-27,6.0,1154588,456.3
1342,Movie 1342,"Family, Comedy",1985-12-09,6.5,925134,1324.5
1343,Movie 1343,Sci-Fi,1994-01-16,9.3,1143242,2444.5
1344,Movie 1344,"Adventure, Family, Romance",1986-05-10,8.1,826881,1713.5
1345,Movie 1345,"Thriller, Comedy, Family",1992-05-05,7.5,936860,938.1
1346,Movie 1346,Sci-Fi,2016-11-15,7.9,1676915,2358.1
1347,Movie 1347,"Drama, Comedy",2013-08-23,7.1,1599711,1431.7
1348,Movie 1348,"Animation, Adventure",2006-08-01,9.2,210822,2874.6
1349,Movie 1349,"Drama, Comedy",2019-05-26,6.8,2248351,1150.7
1350,Movie 1350,"Family, Sci-Fi, Action",2005-03-13,8.3,2041156,2432.1
1351,Movie 1351,"Animation, Action, Family",1983-05-27,9.5,548995,1033.8
1352,Movie 1352,Sci-Fi,2016-08-23,7.2,355285,408.3
1353,Movie 1353,"Family, Action, Thriller",1993-09-05,8.0,2177458,452.4
1354,Movie 1354,"Comedy, Sci-Fi, Thriller",1999-12-01,8.8,941796,388.4
1355,Movie 1355,Comedy,2018-02-17,6.3,956869,355.6
1356,Movie 1356,Family,2008-07-02,9.2,1357971,1243.4
1357,Movie 1357,Romance,2014-05-27,8.1,1941844,2585.0
1358,Movie 1358,"Drama, Adventure, Family",2020-01-06,6.5,1109493,553.8
1359,Movie 1359,"Family, Romance, Animation",2010-05-10,8.3,2167641,1133.7
1360,Movie 1360,"Adventure, Family",1986-08-14,8.8,721455,132.5
1361,Movie 1361,"Drama, Adventure",1980-10-10,6.1,1964281,175.8
1362,Movie 1362,"Comedy, Animation",2009-05-01,9.4,1600502,1526.9
1363,Movie 1363,"Romance, Thriller, Animation",2013-07-17,6.2,735029,1088.0
1364,Movie 1364,"Thriller, Animation, Family",1988-05-26,8.7,1370580,2774.3
1365,Movie 1365,Animation,2004-08-20,8.3,2226429,2337.4
1366,Movie 1366,"Sci-Fi, Comedy, Thriller",2000-10-19,7.2,1793550,249.3
1367,Movie 1367,Comedy,1994-02-22,6.4,2098220,1004.8
1368,Movie 1368,Romance,1986-03-24,9.1,1861843,2771.0
1369,Movie 1369,Sci-Fi,1987-01-28,8.6,1951904,2301.9
1370,Movie 1370,"Action, Comedy, Animation",1986-12-15,7.3,2433996,639.2
1371,Movie 1371,"Animation, Family",2023-05-08,6.7,779852,1330.5
1372,Movie 1372,"Romance, Drama, Sci-Fi",1981-11-22,6.3,239415,2439.5
1373,Movie 1373,Thriller,2006-10-18,9.0,1529046,596.6
1374,Movie 1374,"Family, Animation, Drama",1993-10-27,7.7,1576839,1101.6
1375,Movie 1375,"Comedy, Drama, Romance",2007-11-13,9.1,2487198,280.5
1376,Movie 1376,"Sci-Fi, Drama, Action",2011-04-02,8.1,1487978,116.5
1377,Movie 1377,"Sci-Fi, Adventure",2002-02-28,9.1,1308248,270.6
1378,Movie 1378,"Romance, Sci-Fi, Family",2019-01-18,8.4,565041,1769.2
1379,Movie 1379,"Action, Family",2001-07-09,6.7,349107,460.9
1380,Movie 1380,"Thriller, Action, Drama",2011-02-26,9.3,248319,1070.2
1381,Movie 1381,Adventure,2018-12-20,9.3,2412845,1462.4
1382,Movie 1382,Sci-Fi,1982-02-02,7.7,1044746,1968.5
1383,Movie 1383,"Animation, Sci-Fi",1994-01-02,6.1,922814,1625.8
1384,Movie 1384,"Action, Animation",1983-07-25,7.3,625283,1317.7
1385,Movie 1385,"Family, Comedy",1987-08-04,9.1,1642281,1087.8
1386,Movie 1386,"Adventure, Action",1995-04-03,8.1,1052635,1268.5
1387,Movie 1387,"Action, Family, Adventure",1995-01-03,6.2,1939436,582.8
1388,Movie 1388,Thriller,2002-10-21,9.1,1326467,432.7
1389,Movie 1389,"Animation, Drama",2022-02-03,6.9,2380217,657.3
1390,Movie 1390,"Thriller, Romance, Animation",1999-06-25,7.9,1124273,1604.2
1391,Movie 1391,"Thriller, Drama",1983-06-14,8.5,2139302,875.4
1392,Movie 1392,Comedy,2013-04-10,8.6,984031,412.1
1393,Movie 1393,"Comedy, Action, Drama",2008-11-25,7.6,579151,112.8
1394,Movie 1394,Sci-Fi,1997-10-13,7.1,454390,226.2
1395,Movie 1395,"Adventure, Animation, Action",2004-07-15,6.2,962894,1169.0
1396,Movie 1396,"Adventure, Action, Thriller",1999-01-18,8.7,209018,2734.7
1397,Movie 1397,"Sci-Fi, Romance",1981-06-24,8.9,1920646,2603.9
1398,Movie 1398,"Action, Drama, Sci-Fi",2004-12-22,7.0,2342951,1417.3
1399,Movie 1399,"Family, Sci-Fi, Drama",2004-08-24,9.5,1099196,439.0
1400,Movie 1400,Sci-Fi,2023-05-03,9.5,2376687,922.7
1401,Movie 1401,"Adventure, Action, Sci-Fi",1997-06-09,8.3,151754,416.7
1402,Movie 1402,"Thriller, Sci-Fi, Adventure",1991-08-15,6.1,137206,1426.0
1403,Movie 1403,"Animation, Romance",2006-01-19,9.3,1259497,2696.3
1404,Movie 1404,"Thriller, Drama, Romance",1991-05-25,8.8,1188593,2613.7
1405,Movie 1405,Romance,2020-03-05,9.0,307952,736.4
1406,Movie 1406,"Action, Comedy, Thriller",2012-08-19,7.1,2421160,2166.2
1407,Movie 1407,Sci-Fi,1996-01-22,9.0,1581994,1644.3
1408,Movie 1408,Romance,2002-02-03,7.8,574722,1557.6
1409,Movie 1409,Romance,2000-10-12,8.9,1844703,260.6
1410,Movie 1410,"Sci-Fi, Comedy",1981-06-20,8.8,1505032,2926.5
1411,Movie 1411,"Thriller, Animation, Comedy",2019-01-06,7.3,1320008,2794.4
1412,Movie 1412,"Action, Drama, Sci-Fi",1993-06-17,8.5,2231470,2361.2
1413,Movie 1413,"Thriller, Romance, Animation",2017-01-22,8.5,1698405,2299.7
1414,Movie 1414,"Drama, Family, Animation",2016-09-19,8.2,1853555,1640.0
1415,Movie 1415,Family,1983-10-16,8.3,2282447,1351.0
1416,Movie 1416,"Romance, Sci-Fi",1995-06-08,8.8,1618191,731.1
1417,Movie 1417,"Drama, Romance",2008-12-14,7.3,1576330,1703.3
1418,Movie 1418,Thriller,2021-08-20,6.8,1856785,727.8
1419,Movie 1419,Family,1995-07-22,8.0,679401,1836.4
1420,Movie 1420,"Thriller, Family",1987-02-14,7.5,722428,1749.2
1421,Movie 1421,"Romance, Comedy, Family",1980-03-04,7.5,2426071,2148.6
1422,Movie 1422,"Drama, Comedy",1982-07-01,8.4,406245,440.5
1423,Movie 1423,"Adventure, Family, Comedy",1988-07-23,7.9,1330574,401.1
1424,Movie 1424,"Drama, Action",1984-12-12,9.3,1814944,1911.0
1425,Movie 1425,"Adventure, Sci-Fi, Family",2010-12-05,8.6,2236469,297.2
1426,Movie 1426,Thriller,2023-11-15,7.3,1939567,571.3
1427,Movie 1427,"Sci-Fi, Drama, Animation",1999-08-11,6.2,2271297,2697.0
1428,Movie 1428,"Family, Adventure, Comedy",2000-07-11,8.7,700609,173.7
1429,Movie 1429,"Romance, Adventure, Sci-Fi",1997-10-20,7.1,1556873,890.1
1430,Movie 1430,Sci-Fi,1997-08-15,6.8,810182,901.0
1431,Movie 1431,"Drama, Romance",2022-05-05,6.3,2415941,2524.4
1432,Movie 1432,Action,2018-01-18,7.9,918445,69.7
1433,Movie 1433,Thriller,1993-05-19,7.5,1965729,1586.6
1434,Movie 1434,"Sci-Fi, Drama",1987-08-14,7.7,464333,2600.3
1435,Movie 1435,"Drama, Thriller",1985-12-26,6.8,411847,1015.0
1436,Movie 1436,"Thriller, Sci-Fi, Romance",2020-12-17,8.4,410749,2135.1
1437,Movie 1437,"Action, Adventure",1986-12-26,7.8,898589,2532.2
1438,Movie 1438,"Action, Family, Drama",1988-10-13,9.1,1023625,2036.4
1439,Movie 1439,"Animation, Comedy",2011-03-24,7.7,652775,635.8
1440,Movie 1440,Family,1993-01-14,6.2,2439319,1853.1
1441,Movie 1441,"Comedy, Action, Romance",1996-10-13,8.2,1084469,1931.3
1442,Movie 1442,"Family, Comedy",1999-04-10,8.3,2156139,2400.4
1443,Movie 1443,"Thriller, Animation",1998-02-08,6.4,1304903,1287.8
1444,Movie 1444,"Thriller, Romance",2022-07-04,6.6,1437588,1998.8
1445,Movie 1445,"Adventure, Comedy",2010-08-20,7.4,1085074,135.4
1446,Movie 1446,"Family, Romance",2006-01-18,8.7,1197251,2041.2
1447,Movie 1447,"Adventure, Animation",2007-07-09,9.2,1225404,1482.2
1448,Movie 1448,Thriller,2020-01-10,7.6,1028241,1738.9
1449,Movie 1449,Family,1993-11-04,9.3,1482795,431.2
1450,Movie 1450,"Action, Family, Adventure",2004-02-25,8.5,1579333,2312.2
1451,Movie 1451,"Drama, Action, Sci-Fi",1993-06-18,6.7,758475,2522.5
1452,Movie 1452,"Romance, Sci-Fi",1990-06-11,7.4,2419245,2213.3
1453,Movie 1453,Action,1981-09-04,7.8,2133817,174.7
1454,Movie 1454,"Sci-Fi, Action",1994-11-25,8.4,241675,853.8
1455,Movie 1455,Adventure,2021-07-05,8.9,1232456,2592.9
1456,Movie 1456,Drama,2012-12-23,8.7,1842230,109.5
1457,Movie 1457,"Family, Comedy, Action",2017-07-07,8.9,1409418,2365.1
1458,Movie 1458,"Family, Action",1999-05-15,6.7,1208428,2909.3
1459,Movie 1459,"Animation, Adventure, Comedy",2007-02-08,9.4,2452988,871.7
1460,Movie 1460,"Family, Romance",2004-01-16,8.5,1663375,2300.0
1461,Movie 1461,"Drama, Animation, Family",2016-01-13,8.7,1975211,1141.0
1462,Movie 1462,"Drama, Sci-Fi, Comedy",1989-11-03,6.3,809909,662.7
1463,Movie 1463,"Romance, Drama",1989-07-20,8.9,2295322,2182.9
1464,Movie 1464,"Romance, Action, Adventure",2011-05-14,7.1,1517123,2511.3
1465,Movie 1465,Thriller,2016-10-14,9.0,1224681,2086.7
1466,Movie 1466,"Animation, Family, Comedy",2021-04-11,7.6,2125833,1567.6
1467,Movie 1467,"Drama, Family, Romance",1984-07-05,8.6,779867,1583.8
1468,Movie 1468,Comedy,1992-08-28,9.4,263837,2662.2
1469,Movie 1469,"Comedy, Animation",1988-12-28,7.9,1775228,77.3
1470,Movie 1470,Adventure,1998-12-22,6.9,1452185,1864.5
1471,Movie 1471,"Comedy, Family",1998-09-22,6.7,1657149,1582.2
1472,Movie 1472,"Animation, Family",1993-06-24,8.5,667653,534.5
1473,Movie 1473,"Animation, Action, Comedy",2006-03-05,7.6,123498,969.9
