order_id,product,quantity,price,total_sales,order_date,customer_id,region
ORD1007,Tablet,1,700,700,2024-08-21 12:31:38.771065,CUST87,North
ORD1008,Monitor,4,1500,6000,2024-10-24 12:31:38.771067,CUST195,North
ORD1009,Smartwatch,3,1500,4500,2024-11-29 12:31:38.771069,CUST87,South
ORD1010,Monitor,1,200,200,2024-12-05 12:31:38.771070,CUST72,West
ORD1011,Laptop,1,200,200,2024-10-12 12:31:38.771072,CUST138,East
ORD1012,Smartwatch,2,500,1000,2024-07-31 12:31:38.771073,CUST155,North
ORD1013,Laptop,1,1500,1500,2024-03-06 12:31:38.771075,CUST138,South
ORD1014,Smartphone,3,1000,3000,2024-03-19 12:31:38.771076,CUST253,West
ORD1015,Headphones,2,500,1000,2024-08-10 12:31:38.771078,CUST75,East
ORD1016,Monitor,4,200,800,2024-05-25 12:31:38.771080,CUST33,East
ORD1017,Monitor,3,1000,3000,2024-11-02 12:31:38.771081,CUST86,East
ORD1018,Headphones,4,200,800,2024-05-10 12:31:38.771083,CUST223,West
ORD1019,Smartwatch,1,1500,1500,2024-01-18 12:31:38.771085,CUST142,East
ORD1020,Smartphone,3,1000,3000,2024-08-02 12:31:38.771086,CUST216,North
ORD1021,Monitor,1,700,700,2024-01-12 12:31:38.771088,CUST154,South
ORD1022,Monitor,1,500,500,2024-06-12 12:31:38.771090,CUST248,West
ORD1023,Tablet,1,700,700,2024-08-18 12:31:38.771091,CUST40,East
ORD1024,Laptop,3,200,600,2024-04-23 12:31:38.771093,CUST185,South
ORD1025,Smartwatch,4,200,800,2024-04-03 12:31:38.771095,CUST129,West
ORD1026,Smartphone,2,200,400,2024-04-27 12:31:38.771099,CUST127,South
ORD1027,Monitor,1,200,200,2024-05-25 12:31:38.771101,CUST254,West
ORD1028,Monitor,3,1000,3000,2024-11-24 12:31:38.771103,CUST101,South
ORD1029,Monitor,4,500,2000,2024-03-04 12:31:38.771104,CUST235,East
ORD1030,Smartphone,2,1500,3000,2024-12-15 12:31:38.771106,CUST55,North
ORD1031,Tablet,1,1000,1000,2024-05-28 12:31:38.771107,CUST70,East
ORD1032,Monitor,4,1500,6000,2024-07-23 12:31:38.771109,CUST156,West
ORD1033,Monitor,4,200,800,2024-03-01 12:31:38.771111,CUST4,North
ORD1034,Monitor,2,700,1400,2024-08-29 12:31:38.771112,CUST203,North
ORD1035,Smartphone,1,200,200,2024-12-22 12:31:38.771114,CUST171,North
ORD1036,Laptop,1,200,200,2024-11-19 12:31:38.771115,CUST195,South
ORD1037,Laptop,2,200,400,2024-09-09 12:31:38.771117,CUST169,East
ORD1038,Smartwatch,2,500,1000,2024-01-25 12:31:38.771118,CUST226,South
ORD1039,Smartphone,3,200,600,2024-03-16 12:31:38.771120,CUST172,East
ORD1040,Monitor,2,1000,2000,2024-03-10 12:31:38.771122,CUST221,West
ORD1041,Tablet,2,700,1400,2024-12-25 12:31:38.771124,CUST70,East
ORD1042,Headphones,2,700,1400,2024-01-26 12:31:38.771125,CUST154,West
ORD1043,Smartphone,1,500,500,2024-08-20 12:31:38.771127,CUST165,North
ORD1044,Laptop,1,200,200,2024-03-15 12:31:38.771129,CUST103,South
ORD1045,Monitor,3,1500,4500,2024-12-15 12:31:38.771130,CUST246,East
ORD1046,Headphones,1,700,700,2024-10-07 12:31:38.771132,CUST161,West
ORD1047,Tablet,3,700,2100,2024-05-09 12:31:38.771133,CUST91,North
ORD1048,Tablet,4,1500,6000,2024-04-14 12:31:38.771135,CUST204,West
ORD1049,Laptop,4,700,2800,2024-02-06 12:31:38.771137,CUST164,East
ORD1050,Laptop,4,1000,4000,2024-05-23 12:31:38.771138,CUST150,West
ORD1051,Laptop,3,500,1500,2024-08-15 12:31:38.771140,CUST252,South
ORD1052,Laptop,1,200,200,2024-10-04 12:31:38.771141,CUST295,North
ORD1053,Headphones,3,1000,3000,2024-03-11 12:31:38.771143,CUST125,East
ORD1054,Smartwatch,3,200,600,2024-05-26 12:31:38.771145,CUST167,East
ORD1055,Smartphone,3,200,600,2024-02-14 12:31:38.771147,CUST193,East
ORD1056,Headphones,4,700,2800,2024-04-28 12:31:38.771149,CUST144,West
ORD1057,Tablet,2,1000,2000,2024-11-19 12:31:38.771150,CUST202,West
ORD1058,Monitor,3,1000,3000,2024-05-09 12:31:38.771152,CUST187,South
ORD1059,Monitor,1,700,700,2024-07-10 12:31:38.771153,CUST59,North
ORD1060,Smartwatch,2,700,1400,2024-06-09 12:31:38.771155,CUST289,East
ORD1061,Headphones,4,500,2000,2024-07-18 12:31:38.771156,CUST103,West
ORD1062,Laptop,4,1000,4000,2024-07-24 12:31:38.771158,CUST280,South
ORD1063,Monitor,3,200,600,2024-01-27 12:31:38.771160,CUST93,North
ORD1064,Tablet,4,700,2800,2024-11-12 12:31:38.771161,CUST282,East
ORD1065,Laptop,3,200,600,2024-10-14 12:31:38.771163,CUST14,North
ORD1066,Laptop,4,500,2000,2024-07-20 12:31:38.771164,CUST237,East
ORD1067,Headphones,2,200,400,2024-06-08 12:31:38.771166,CUST108,West
ORD1068,Tablet,4,700,2800,2024-01-15 12:31:38.771167,CUST225,North
ORD1069,Monitor,3,200,600,2024-04-26 12:31:38.771169,CUST150,South
ORD1070,Headphones,3,1000,3000,2024-08-10 12:31:38.771171,CUST36,South
ORD1071,Smartphone,4,700,2800,2024-01-31 12:31:38.771172,CUST210,East
ORD1072,Tablet,2,200,400,2024-06-13 12:31:38.771174,CUST256,North
ORD1073,Smartphone,4,700,2800,2024-03-29 12:31:38.771175,CUST72,West
ORD1074,Smartphone,1,200,200,2024-12-17 12:31:38.771177,CUST156,East
ORD1075,Smartwatch,4,1500,6000,2024-05-17 12:31:38.771179,CUST124,South
ORD1076,Monitor,3,500,1500,2024-11-20 12:31:38.771191,CUST130,West
ORD1077,Laptop,1,1000,1000,2024-07-27 12:31:38.771192,CUST79,West
ORD1078,Headphones,2,500,1000,2024-08-28 12:31:38.771194,CUST217,West
ORD1079,Monitor,4,200,800,2024-07-23 12:31:38.771195,CUST194,West
ORD1080,Monitor,2,200,400,2024-11-06 12:31:38.771197,CUST38,West
ORD1081,Laptop,4,1000,4000,2024-06-12 12:31:38.771199,CUST230,West
ORD1082,Tablet,1,200,200,2024-04-16 12:31:38.771200,CUST246,East
ORD1083,Laptop,2,700,1400,2025-01-04 12:31:38.771202,CUST299,North
ORD1084,Smartphone,1,500,500,2024-02-03 12:31:38.771204,CUST206,East
ORD1085,Laptop,2,500,1000,2024-04-02 12:31:38.771205,CUST274,East
ORD1086,Monitor,2,700,1400,2024-05-13 12:31:38.771207,CUST260,East
ORD1087,Headphones,2,200,400,2024-06-07 12:31:38.771209,CUST215,East
ORD1088,Smartphone,3,200,600,2024-12-08 12:31:38.771210,CUST279,East
ORD1089,Smartphone,2,1500,3000,2024-09-30 12:31:38.771212,CUST19,South
ORD1090,Headphones,1,1000,1000,2024-04-14 12:31:38.771213,CUST185,South
ORD1091,Laptop,2,500,1000,2024-07-03 12:31:38.771215,CUST275,West
ORD1092,Laptop,3,200,600,2024-02-21 12:31:38.771216,CUST44,North
ORD1093,Monitor,4,1000,4000,2024-04-24 12:31:38.771218,CUST56,South
ORD1094,Monitor,3,1500,4500,2024-02-19 12:31:38.771220,CUST128,West
ORD1095,Laptop,3,500,1500,2024-05-23 12:31:38.771222,CUST182,East
ORD1096,Laptop,3,1500,4500,2024-12-09 12:31:38.771224,CUST86,West
ORD1097,Tablet,3,1500,4500,2024-09-22 12:31:38.771225,CUST23,North
ORD1098,Smartwatch,4,1500,6000,2024-08-21 12:31:38.771227,CUST289,West
ORD1099,Monitor,1,1500,1500,2024-03-29 12:31:38.771228,CUST205,North
ORD1100,Laptop,3,700,2100,2024-10-29 12:31:38.771230,CUST170,North
ORD1101,Monitor,1,200,200,2024-08-10 12:31:38.771231,CUST221,South
ORD1102,Tablet,3,200,600,2024-05-25 12:31:38.771233,CUST55,West
ORD1103,Headphones,2,1000,2000,2024-01-13 12:31:38.771235,CUST6,West
ORD1104,Smartwatch,2,1000,2000,2024-05-01 12:31:38.771237,CUST51,North
ORD1105,Tablet,1,700,700,2024-11-03 12:31:38.771238,CUST133,North
ORD1106,Monitor,4,1000,4000,2024-12-21 12:31:38.771240,CUST114,West
ORD1107,Headphones,1,200,200,2024-02-17 12:31:38.771241,CUST262,East
ORD1108,Smartwatch,1,1000,1000,2024-02-28 12:31:38.771243,CUST266,South
ORD1109,Tablet,1,1500,1500,2024-09-04 12:31:38.771245,CUST286,South
ORD1110,Monitor,3,200,600,2024-01-07 12:31:38.771246,CUST298,West
ORD1111,Headphones,3,500,1500,2024-10-15 12:31:38.771248,CUST295,South
ORD1112,Monitor,4,700,2800,2024-07-29 12:31:38.771249,CUST114,North
ORD1113,Laptop,4,200,800,2024-03-28 12:31:38.771251,CUST229,North
ORD1114,Tablet,1,1000,1000,2024-12-28 12:31:38.771253,CUST192,East
ORD1115,Monitor,3,1000,3000,2024-03-28 12:31:38.771254,CUST201,South
ORD1116,Monitor,3,700,2100,2024-06-10 12:31:38.771256,CUST238,West
ORD1117,Headphones,4,1000,4000,2024-11-18 12:31:38.771257,CUST257,East
ORD1118,Headphones,3,1500,4500,2024-09-11 12:31:38.771259,CUST78,West
ORD1119,Smartphone,4,1500,6000,2024-11-07 12:31:38.771260,CUST177,South
ORD1120,Laptop,4,200,800,2024-05-13 12:31:38.771262,CUST13,North
ORD1121,Tablet,1,700,700,2024-11-05 12:31:38.771264,CUST248,South
ORD1122,Monitor,2,700,1400,2024-02-08 12:31:38.771265,CUST54,South
ORD1123,Headphones,3,1500,4500,2024-10-18 12:31:38.771267,CUST152,West
ORD1124,Smartwatch,4,500,2000,2024-04-24 12:31:38.771268,CUST213,West
ORD1125,Headphones,1,200,200,2024-08-08 12:31:38.771270,CUST44,West
ORD1126,Headphones,1,1500,1500,2024-04-19 12:31:38.771272,CUST60,South
ORD1127,Laptop,1,500,500,2024-01-09 12:31:38.771273,CUST73,North
ORD1128,Monitor,1,200,200,2024-08-18 12:31:38.771275,CUST179,West
ORD1129,Smartwatch,1,500,500,2024-06-06 12:31:38.771276,CUST160,West
ORD1130,Tablet,3,200,600,2024-05-02 12:31:38.771278,CUST176,East
ORD1131,Tablet,2,200,400,2024-05-08 12:31:38.771280,CUST234,North
ORD1132,Headphones,4,700,2800,2024-09-02 12:31:38.771281,CUST106,North
ORD1133,Laptop,2,1000,2000,2024-05-16 12:31:38.771283,CUST267,North
ORD1134,Laptop,4,200,800,2024-03-28 12:31:38.771284,CUST248,West
ORD1135,Smartwatch,3,200,600,2024-10-22 12:31:38.771286,CUST179,North
ORD1136,Laptop,1,500,500,2024-06-22 12:31:38.771287,CUST244,North
ORD1137,Laptop,1,1000,1000,2024-09-29 12:31:38.771289,CUST50,North
ORD1138,Smartphone,4,500,2000,2024-03-04 12:31:38.771290,CUST225,North
ORD1139,Monitor,1,500,500,2024-04-19 12:31:38.771292,CUST232,East
ORD1140,Monitor,1,200,200,2024-10-27 12:31:38.771294,CUST164,West
ORD1141,Smartwatch,1,200,200,2024-11-30 12:31:38.771295,CUST35,South
ORD1142,Smartphone,4,1500,6000,2024-08-16 12:31:38.771298,CUST154,East
ORD1143,Smartwatch,2,200,400,2024-06-06 12:31:38.771299,CUST23,South
ORD1144,Smartphone,4,200,800,2024-07-14 12:31:38.771301,CUST59,North
ORD1145,Laptop,2,200,400,2024-04-20 12:31:38.771302,CUST12,East
ORD1146,Headphones,4,1500,6000,2024-08-21 12:31:38.771304,CUST176,West
ORD1147,Smartwatch,1,500,500,2025-01-03 12:31:38.771306,CUST56,North
ORD1148,Monitor,4,1500,6000,2024-08-13 12:31:38.771307,CUST85,North
ORD1149,Laptop,2,200,400,2024-08-05 12:31:38.771309,CUST125,South
ORD1150,Smartphone,2,700,1400,2024-03-10 12:31:38.771310,CUST265,North
ORD1151,Monitor,3,1000,3000,2024-03-14 12:31:38.771312,CUST90,East
ORD1152,Smartwatch,2,500,1000,2024-02-02 12:31:38.771314,CUST283,East
ORD1153,Monitor,3,500,1500,2024-04-29 12:31:38.771315,CUST82,North
ORD1154,Tablet,1,1000,1000,2024-10-20 12:31:38.771317,CUST170,South
ORD1155,Headphones,3,500,1500,2024-05-21 12:31:38.771319,CUST287,North
ORD1156,Smartwatch,3,500,1500,2024-04-04 12:31:38.771320,CUST219,South
ORD1157,Laptop,3,700,2100,2024-05-02 12:31:38.771322,CUST237,South
ORD1158,Tablet,3,1500,4500,2024-07-12 12:31:38.771323,CUST119,West
ORD1159,Laptop,4,500,2000,2024-07-18 12:31:38.771325,CUST208,South
ORD1160,Monitor,1,1500,1500,2024-03-28 12:31:38.771327,CUST95,West
ORD1161,Tablet,4,1000,4000,2024-04-01 12:31:38.771328,CUST96,North
ORD1162,Tablet,3,200,600,2024-06-25 12:31:38.771330,CUST222,North
ORD1163,Tablet,4,200,800,2024-05-16 12:31:38.771331,CUST203,South
ORD1164,Monitor,1,500,500,2024-07-24 12:31:38.771333,CUST15,East
ORD1165,Monitor,3,1000,3000,2024-09-30 12:31:38.771334,CUST102,North
ORD1166,Monitor,2,1500,3000,2024-01-13 12:31:38.771336,CUST231,West
ORD1167,Headphones,4,1000,4000,2024-09-04 12:31:38.771338,CUST220,West
ORD1168,Laptop,2,200,400,2024-03-18 12:31:38.771339,CUST200,South
ORD1169,Smartphone,4,500,2000,2024-06-22 12:31:38.771341,CUST3,South
ORD1170,Headphones,1,1000,1000,2024-09-07 12:31:38.771342,CUST110,South
ORD1171,Monitor,3,1000,3000,2024-06-08 12:31:38.771344,CUST106,North
ORD1172,Laptop,3,500,1500,2024-12-13 12:31:38.771346,CUST143,West
ORD1173,Headphones,3,1500,4500,2024-07-26 12:31:38.771347,CUST33,East
ORD1174,Laptop,3,500,1500,2024-05-07 12:31:38.771349,CUST296,South
ORD1175,Headphones,1,1000,1000,2024-01-09 12:31:38.771350,CUST53,West
ORD1176,Headphones,1,500,500,2024-06-23 12:31:38.771352,CUST275,South
ORD1177,Monitor,1,1500,1500,2024-06-21 12:31:38.771357,CUST96,West
ORD1178,Monitor,4,700,2800,2024-01-31 12:31:38.771359,CUST188,East
ORD1179,Smartwatch,3,200,600,2024-02-06 12:31:38.771361,CUST167,West
ORD1180,Tablet,3,1000,3000,2024-10-19 12:31:38.771363,CUST101,North
ORD1181,Headphones,4,1500,6000,2024-04-26 12:31:38.771364,CUST235,West
ORD1182,Monitor,3,1000,3000,2024-12-17 12:31:38.771366,CUST59,West
ORD1183,Headphones,2,700,1400,2024-11-01 12:31:38.771367,CUST135,East
ORD1184,Tablet,3,1500,4500,2024-04-22 12:31:38.771369,CUST251,North
ORD1185,Smartphone,4,700,2800,2024-03-08 12:31:38.771371,CUST271,North
ORD1186,Smartphone,3,1000,3000,2024-07-19 12:31:38.771372,CUST161,North
ORD1187,Smartwatch,3,1500,4500,2024-11-14 12:31:38.771374,CUST199,South
ORD1188,Laptop,2,700,1400,2024-05-24 12:31:38.771376,CUST201,East
ORD1189,Smartphone,2,200,400,2024-11-14 12:31:38.771377,CUST59,East
ORD1190,Tablet,2,1000,2000,2024-04-10 12:31:38.771379,CUST179,West
ORD1191,Headphones,3,1000,3000,2024-05-16 12:31:38.771505,CUST181,North
ORD1192,Monitor,3,200,600,2024-12-28 12:31:38.771513,CUST235,North
ORD1193,Smartwatch,2,200,400,2024-10-23 12:31:38.771516,CUST89,South
ORD1194,Headphones,4,1000,4000,2024-06-09 12:31:38.771519,CUST153,North
ORD1195,Laptop,2,200,400,2024-02-04 12:31:38.771521,CUST44,West
ORD1196,Tablet,2,500,1000,2024-10-17 12:31:38.771523,CUST69,North
ORD1197,Laptop,2,700,1400,2024-11-27 12:31:38.771524,CUST161,North
ORD1198,Laptop,3,200,600,2024-05-09 12:31:38.771526,CUST61,West
ORD1199,Smartwatch,2,200,400,2024-08-22 12:31:38.771527,CUST123,South
ORD1200,Headphones,2,500,1000,2024-07-15 12:31:38.771529,CUST157,East
ORD1201,Headphones,4,1500,6000,2024-02-20 12:31:38.771532,CUST60,North
ORD1202,Laptop,1,700,700,2024-01-16 12:31:38.771534,CUST94,West
ORD1203,Tablet,3,200,600,2024-06-15 12:31:38.771537,CUST192,North
ORD1204,Tablet,4,200,800,2024-02-07 12:31:38.771542,CUST73,North
ORD1205,Headphones,3,700,2100,2024-11-24 12:31:38.771544,CUST262,South
ORD1206,Laptop,2,1500,3000,2024-07-20 12:31:38.771547,CUST199,East
ORD1207,Laptop,1,500,500,2024-01-25 12:31:38.771549,CUST215,West
ORD1208,Smartphone,3,200,600,2024-04-06 12:31:38.771552,CUST71,South
ORD1209,Monitor,4,1000,4000,2024-06-24 12:31:38.771555,CUST295,West
ORD1210,Monitor,3,1500,4500,2024-07-26 12:31:38.771558,CUST197,West
ORD1211,Smartwatch,3,1500,4500,2024-02-19 12:31:38.771559,CUST217,North
ORD1212,Tablet,1,1000,1000,2024-04-30 12:31:38.771561,CUST96,South
ORD1213,Smartphone,4,1000,4000,2024-04-02 12:31:38.771563,CUST250,West
ORD1214,Headphones,2,1000,2000,2024-12-17 12:31:38.771564,CUST276,East
ORD1215,Laptop,1,1500,1500,2024-02-23 12:31:38.771566,CUST89,North
ORD1216,Smartphone,4,1000,4000,2024-11-30 12:31:38.771567,CUST285,West
ORD1217,Smartphone,1,200,200,2024-09-06 12:31:38.771569,CUST86,East
ORD1218,Monitor,4,500,2000,2024-02-16 12:31:38.771570,CUST251,North
ORD1219,Tablet,1,500,500,2024-01-20 12:31:38.771572,CUST148,South
ORD1220,Tablet,2,200,400,2024-08-10 12:31:38.771574,CUST72,East
ORD1221,Monitor,1,200,200,2024-09-10 12:31:38.771575,CUST96,West
ORD1222,Monitor,1,1500,1500,2024-11-19 12:31:38.771577,CUST162,North
ORD1223,Smartphone,2,200,400,2024-05-27 12:31:38.771579,CUST231,West
ORD1224,Laptop,2,500,1000,2024-11-15 12:31:38.771582,CUST28,South
ORD1225,Smartwatch,1,1500,1500,2024-02-15 12:31:38.771584,CUST184,North
ORD1226,Smartphone,2,1000,2000,2024-01-10 12:31:38.771587,CUST5,East
ORD1227,Laptop,1,1500,1500,2024-11-14 12:31:38.771590,CUST249,East
ORD1228,Smartphone,3,700,2100,2024-05-22 12:31:38.771593,CUST70,West
ORD1229,Smartphone,2,1000,2000,2024-10-11 12:31:38.771596,CUST100,West
ORD1230,Laptop,1,500,500,2024-01-15 12:31:38.771599,CUST197,South
ORD1231,Headphones,4,200,800,2024-08-04 12:31:38.771601,CUST288,South
ORD1232,Smartphone,3,700,2100,2024-12-21 12:31:38.771602,CUST259,South
ORD1233,Tablet,1,500,500,2024-12-12 12:31:38.771604,CUST254,South
ORD1234,Monitor,1,500,500,2024-07-22 12:31:38.771605,CUST210,North
ORD1235,Smartphone,3,700,2100,2024-12-07 12:31:38.771607,CUST252,South
ORD1236,Smartwatch,4,1000,4000,2024-08-07 12:31:38.771609,CUST213,West
ORD1237,Smartwatch,3,1500,4500,2024-07-05 12:31:38.771610,CUST228,East
ORD1238,Monitor,1,700,700,2024-06-27 12:31:38.771612,CUST251,South
ORD1239,Smartwatch,4,500,2000,2024-05-29 12:31:38.771613,CUST86,North
ORD1240,Smartwatch,3,700,2100,2024-10-22 12:31:38.771615,CUST43,East
ORD1241,Tablet,3,500,1500,2024-09-01 12:31:38.771616,CUST290,South
ORD1242,Tablet,4,700,2800,2024-04-08 12:31:38.771618,CUST16,North
ORD1243,Laptop,4,200,800,2024-06-08 12:31:38.771619,CUST113,South
ORD1244,Tablet,2,1500,3000,2024-03-21 12:31:38.771621,CUST150,North
ORD1245,Laptop,3,200,600,2024-01-21 12:31:38.771623,CUST17,East
ORD1246,Monitor,2,1500,3000,2024-10-04 12:31:38.771647,CUST141,East
ORD1247,Smartphone,1,1000,1000,2024-10-09 12:31:38.771649,CUST116,West
ORD1248,Smartphone,4,1000,4000,2024-10-07 12:31:38.771651,CUST276,East
ORD1249,Smartwatch,2,200,400,2024-11-25 12:31:38.771652,CUST148,South
ORD1250,Headphones,3,1000,3000,2024-02-27 12:31:38.771654,CUST87,West
ORD1251,Smartphone,2,700,1400,2024-06-23 12:31:38.771655,CUST235,South
ORD1252,Headphones,2,700,1400,2024-02-22 12:31:38.771657,CUST290,West
ORD1253,Smartwatch,3,1500,4500,2024-01-21 12:31:38.771659,CUST254,South
ORD1254,Smartwatch,4,1000,4000,2024-09-03 12:31:38.771661,CUST282,West
ORD1255,Smartwatch,4,700,2800,2024-04-25 12:31:38.771664,CUST262,West
ORD1256,Monitor,1,200,200,2024-03-12 12:31:38.771667,CUST58,West
ORD1257,Headphones,2,1000,2000,2024-10-23 12:31:38.771670,CUST294,North
ORD1258,Monitor,2,1000,2000,2024-09-08 12:31:38.771673,CUST59,East
ORD1259,Smartwatch,3,200,600,2024-05-13 12:31:38.771675,CUST138,South
ORD1260,Smartwatch,2,500,1000,2024-02-13 12:31:38.771678,CUST279,South
ORD1261,Monitor,2,1500,3000,2024-08-27 12:31:38.771681,CUST188,North
ORD1262,Tablet,1,500,500,2024-05-14 12:31:38.771683,CUST278,West
ORD1263,Smartphone,1,200,200,2024-08-27 12:31:38.771684,CUST22,North
ORD1264,Headphones,3,1000,3000,2024-01-29 12:31:38.771686,CUST226,East
ORD1265,Tablet,3,1500,4500,2024-12-31 12:31:38.771687,CUST280,West
ORD1266,Monitor,1,1500,1500,2024-05-11 12:31:38.771689,CUST112,West
ORD1267,Smartphone,2,200,400,2024-08-10 12:31:38.771690,CUST218,North
ORD1268,Tablet,2,1000,2000,2024-01-24 12:31:38.771692,CUST53,South
ORD1269,Smartphone,4,1500,6000,2024-03-31 12:31:38.771694,CUST127,North
ORD1270,Smartwatch,1,700,700,2024-10-16 12:31:38.771695,CUST153,North
ORD1271,Headphones,3,1000,3000,2024-11-28 12:31:38.771697,CUST17,West
ORD1272,Headphones,3,500,1500,2024-05-23 12:31:38.771698,CUST231,East
ORD1273,Headphones,2,500,1000,2024-07-12 12:31:38.771700,CUST135,North
ORD1274,Headphones,4,1500,6000,2024-03-10 12:31:38.771702,CUST179,North
ORD1275,Smartwatch,4,1000,4000,2024-08-04 12:31:38.771703,CUST45,West
ORD1276,Monitor,2,700,1400,2024-02-12 12:31:38.771705,CUST225,North
ORD1277,Laptop,4,700,2800,2024-06-01 12:31:38.771706,CUST61,West
ORD1278,Tablet,2,500,1000,2024-01-17 12:31:38.771708,CUST122,North
ORD1279,Smartwatch,4,1500,6000,2024-08-29 12:31:38.771709,CUST108,North
ORD1280,Tablet,2,200,400,2024-05-16 12:31:38.771711,CUST180,East
ORD1281,Laptop,1,700,700,2024-08-03 12:31:38.771712,CUST220,West
ORD1282,Smartwatch,2,1000,2000,2024-09-25 12:31:38.771714,CUST85,South
ORD1283,Monitor,4,500,2000,2024-06-22 12:31:38.771716,CUST72,North
ORD1284,Monitor,4,1500,6000,2024-05-02 12:31:38.771718,CUST106,East
ORD1285,Headphones,2,1000,2000,2024-11-11 12:31:38.771719,CUST106,North
ORD1286,Smartwatch,4,1000,4000,2024-09-05 12:31:38.771721,CUST31,North
ORD1287,Headphones,2,500,1000,2024-06-23 12:31:38.771722,CUST292,West
ORD1288,Monitor,3,1000,3000,2024-03-18 12:31:38.771724,CUST180,North
ORD1289,Smartwatch,1,500,500,2024-07-05 12:31:38.771726,CUST273,North
ORD1290,Monitor,4,1500,6000,2024-03-16 12:31:38.771727,CUST144,West
ORD1291,Tablet,2,1500,3000,2024-08-06 12:31:38.771729,CUST276,East
ORD1292,Smartphone,1,700,700,2024-01-12 12:31:38.771730,CUST87,East
ORD1293,Tablet,2,1500,3000,2024-08-06 12:31:38.771732,CUST166,West
ORD1294,Smartphone,3,700,2100,2024-12-24 12:31:38.771733,CUST150,South
ORD1295,Smartwatch,1,500,500,2024-02-02 12:31:38.771735,CUST149,North
ORD1296,Tablet,3,700,2100,2024-06-16 12:31:38.771737,CUST294,East
ORD1297,Smartwatch,1,500,500,2024-08-17 12:31:38.771738,CUST137,North
ORD1298,Headphones,3,1000,3000,2024-12-31 12:31:38.771740,CUST264,North
ORD1299,Tablet,3,700,2100,2024-03-21 12:31:38.771741,CUST49,West
ORD1300,Monitor,1,1000,1000,2024-01-19 12:31:38.771743,CUST70,East
ORD1301,Monitor,2,1000,2000,2024-12-10 12:31:38.771745,CUST211,East
ORD1302,Laptop,2,700,1400,2024-02-29 12:31:38.771748,CUST31,North
ORD1303,Monitor,2,700,1400,2024-04-25 12:31:38.771751,CUST142,South
ORD1304,Headphones,2,1000,2000,2024-08-11 12:31:38.771755,CUST65,West
ORD1305,Smartwatch,1,200,200,2024-09-09 12:31:38.771759,CUST68,South
ORD1306,Headphones,1,500,500,2024-02-29 12:31:38.771761,CUST128,North
ORD1307,Headphones,4,200,800,2024-07-08 12:31:38.771763,CUST75,South
ORD1308,Laptop,4,1000,4000,2024-09-14 12:31:38.771765,CUST165,East
ORD1309,Headphones,3,1000,3000,2024-02-14 12:31:38.771766,CUST127,South
ORD1310,Monitor,3,700,2100,2024-09-29 12:31:38.771768,CUST202,South
ORD1311,Laptop,1,500,500,2024-02-22 12:31:38.771769,CUST251,West
ORD1312,Smartphone,4,1500,6000,2024-08-29 12:31:38.771771,CUST73,North
ORD1313,Headphones,4,1000,4000,2024-01-23 12:31:38.771772,CUST296,North
ORD1314,Monitor,1,200,200,2024-02-02 12:31:38.771774,CUST138,South
ORD1315,Smartphone,2,700,1400,2024-01-22 12:31:38.771776,CUST213,East
ORD1316,Headphones,2,500,1000,2024-10-26 12:31:38.771777,CUST193,South
ORD1317,Monitor,4,1000,4000,2024-02-18 12:31:38.771779,CUST232,West
ORD1318,Smartwatch,1,500,500,2024-11-16 12:31:38.771780,CUST39,South
ORD1319,Smartphone,4,1500,6000,2024-02-18 12:31:38.771782,CUST48,West
ORD1320,Headphones,4,500,2000,2024-02-09 12:31:38.771784,CUST207,North
ORD1321,Tablet,3,500,1500,2024-12-15 12:31:38.771785,CUST264,East
ORD1322,Laptop,4,200,800,2024-07-30 12:31:38.771787,CUST143,West
ORD1323,Tablet,4,1000,4000,2024-05-24 12:31:38.771788,CUST189,East
ORD1324,Smartwatch,4,1500,6000,2024-12-18 12:31:38.771790,CUST233,East
ORD1325,Smartwatch,4,1500,6000,2024-03-14 12:31:38.771791,CUST250,East
ORD1326,Headphones,3,1000,3000,2024-07-02 12:31:38.771793,CUST168,North
ORD1327,Smartwatch,1,1000,1000,2024-10-29 12:31:38.771795,CUST298,North
ORD1328,Laptop,2,700,1400,2024-11-19 12:31:38.771797,CUST2,East
ORD1329,Laptop,2,1500,3000,2024-08-06 12:31:38.771799,CUST48,East
ORD1330,Smartwatch,4,200,800,2024-07-21 12:31:38.771800,CUST235,South
ORD1331,Smartphone,1,700,700,2024-06-06 12:31:38.771802,CUST184,South
ORD1332,Smartphone,3,1000,3000,2024-10-07 12:31:38.771803,CUST33,East
ORD1333,Headphones,1,1500,1500,2024-09-24 12:31:38.771805,CUST274,West
ORD1334,Smartphone,3,700,2100,2024-10-29 12:31:38.771806,CUST204,South
ORD1335,Smartwatch,2,200,400,2024-04-03 12:31:38.771808,CUST112,North
ORD1336,Laptop,1,1500,1500,2024-07-01 12:31:38.771809,CUST220,South
ORD1337,Monitor,4,700,2800,2024-04-08 12:31:38.771811,CUST109,West
ORD1338,Laptop,1,500,500,2024-04-23 12:31:38.771813,CUST254,South
ORD1339,Laptop,2,500,1000,2024-08-18 12:31:38.771815,CUST138,South
ORD1340,Laptop,3,1500,4500,2024-10-12 12:31:38.771817,CUST166,North
ORD1341,Monitor,2,500,1000,2024-08-26 12:31:38.771818,CUST146,North
ORD1342,Headphones,4,1500,6000,2024-05-03 12:31:38.771820,CUST173,West
